,id,name,brand,base_name,screen_size,pixels_x,pixels_y,screen_surface,touchscreen,cpu,cpu_details,detachable_keyboard,discrete_gpu,gpu,os,os_details,ram,ssd,storage,weight,min_price,max_price,cpu_brand,cpu_type_name,gpu_brand,gpu_type,os_details_2,cpu_details_2,cpu_GHZ,cpu_benchmark,gpu_benchmark,cpu_core,threading,pc_name
166,24012,"LENOVO YOGA 920 - 13.9"" 4K UHD TOUCH - 8GEN I7-8550U - 16GB - 512GB SSD - SILVER",LENOVO,LENOVO YOGA 920,13.9,3840,2160,GLOSSY,1,INTEL CORE I7,INTEL CORE I7-8550U 1.8 GHZ (8TH GEN KABY LAKE R QUAD-CORE WITH HYPER-THREADING),0.0,0,INTEL UHD 620,WINDOWS,WINDOWS 10 HOME,16,512,512,3.02,1418.97,1418.97,INTEL,CORE I7,INTEL,UHD 620,10 HOME,8550U,1.8,6134.0,888.0,QUAD-CORE,1.0,LENOVO YOGA
167,8619,"ASUS ZENBOOK UX305UA 13.3-INCH LAPTOP (6TH GENERATION INTEL CORE I5, 8GB RAM, 256 GB SSD, WINDOWS 10), TITANIUM GOLD",ASUS,ASUS ZENBOOK UX305UA,13.3,1920,1080,MATTE,0,INTEL CORE I5,INTEL CORE I5-6200U 2.3 GHZ (6TH GEN SKYLAKE DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD,WINDOWS,WINDOWS 10,8,256,256,2.86,1499.11,1499.11,INTEL,CORE I5,INTEL,HD,10,6200U,2.3,2989.0,10.0,DUAL-CORE,1.0,ASUS ZENBOOK
168,25591,"ASUS C223NA-DH02-RD CHROMEBOOK 11.6"", INTEL DUAL-CORE CELERON N3350 PROCESSOR (UP TO 2.4GHZ) 4GB RAM, 32GB EMMC STORAGE, RED",ASUS,ASUS CHROMEBOOK C223NA,11.6,1366,768,MATTE,0,INTEL CELERON,INTEL CELERON N3350 1.1 GHZ (APOLLO LAKE DUAL-CORE),0.0,0,INTEL HD 500,CHROME OS,CHROME OS,4,32,32,2.2,161.99,178.4,INTEL,CELERON,INTEL,HD 500,CHROME OS,N3350,1.1,1123.0,317.0,DUAL-CORE,0.0,ASUS CHROMEBOOK
169,25268,"SAMSUNG 11.6"" CHROMEBOOK WITH INTEL N3060 UP TO 2.48GHZ, 4GB MEMORY, 16GB EMMC FLASH MEMORY, BLUETOOTH 4.0, USB 3.0, HDMI, WEBCAM, CHROME OPERATING SYSTEM",SAMSUNG,SAMSUNG CHROMEBOOK 3,11.6,1366,768,MATTE,0,INTEL CELERON,INTEL CELERON N3060 1.6 GHZ (BRASWELL DUAL-CORE),0.0,0,INTEL HD 400,CHROME OS,CHROME OS,4,32,32,2.54,150.19,165.9,INTEL,CELERON,INTEL,HD 400,CHROME OS,N3060,1.6,759.0,329.0,DUAL-CORE,0.0,SAMSUNG CHROMEBOOK
170,14056,"ACER ASPIRE VX 15 GAMING LAPTOP, 7TH GEN INTEL CORE I7, NVIDIA GEFORCE GTX 1050 TI, 15.6 FULL HD, 16GB DDR4, 256GB SSD, VX5-591G-75RM",ACER,ACER ASPIRE VX5-591G-75RM,15.6,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-7700HQ 2.8 GHZ (7TH GEN KABY LAKE QUAD-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE GTX 1050 TI,WINDOWS,WINDOWS 10,16,256,256,5.51,1199.99,1199.99,INTEL,CORE I7,NVIDIA,GEFORCE GTX 1050 TI,10,7700HQ,2.8,7069.0,6657.0,QUAD-CORE,1.0,ACER ASPIRE
171,23223,"2018 DELL INSPIRON 13 7000 2 IN 1 13.3"" FHD TOUCHSCREEN LAPTOP COMPUTER, AMD QUAD-CORE RYZEN 5 2500U UP TO 3.6GHZ(BEAT I7-7500U), 16GB DDR4, 256GB SSD, AC WIFI + BT 4.1, USB TYPE-C, HDMI, WINDOWS 10",DELL,DELL INSPIRON 7375,13.3,1920,1080,GLOSSY,1,AMD RYZEN 5,AMD RYZEN 5 2500U 2.0 GHZ (QUAD-CORE WITH SIMULTANEOUS MULTI-THREADING),0.0,0,AMD RADEON VEGA 8,WINDOWS,WINDOWS 10 HOME,16,256,256,3.86,559.5,559.5,AMD,RYZEN 5,AMD,RADEON VEGA 8,10 HOME,2500U,2.0,6317.0,1509.0,QUAD-CORE,1.0,DELL INSPIRON
172,11298,ACER CB3-531-C4A5 15.6 CHROMEBOOK - CELERON N2830 2.16 GHZ - 2 GB RAM - 16 GB SSD - TEXTURED GRANITE GRAY,ACER,ACER CB3-531-C4A5,15.6,1366,768,MATTE,0,INTEL CELERON,INTEL CELERON N2830 2.16 GHZ (BAY TRAIL DUAL-CORE),0.0,0,INTEL HD,CHROME OS,CHROME OS,2,16,16,4.9,215.0,215.0,INTEL,CELERON,INTEL,HD,CHROME OS,N2830,2.16,530.0,10.0,DUAL-CORE,0.0,ACER
173,22860,"DELL LAT E6420 LAPTOP, CORE I5-2520M, 2.5 GHZ, 128 SSD, WINDOWS 10 PROFESSIONAL, BLACK (RENEWED)",DELL,DELL LATITUDE E6420,14.0,1366,768,MATTE,0,INTEL CORE I5,INTEL CORE I5-2520M 2.5 GHZ (2ND GEN SANDY BRIDGE DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD 3000,WINDOWS,WINDOWS 10 PRO,8,128,128,5.0,179.0,198.49,INTEL,CORE I5,INTEL,HD 3000,10 PRO,2520M,2.5,2275.0,258.0,DUAL-CORE,1.0,DELL LATITUDE
174,30511,"DELL INSPIRON 15 5593: 10TH GEN CORE I5-1035G1, 256GB SSD, 8GB RAM, 15.6"" FULL HD DISPLAY, BACKLIT KEYBOARD, WINDOWS 10",DELL,DELL INSPIRON 5593,15.6,1920,1080,MATTE,0,INTEL CORE I5,INTEL CORE I5-1035G1 1.0 GHZ (10TH GEN ICE LAKE QUAD-CORE WITH HYPER-THREADING),0.0,0,INTEL UHD,WINDOWS,WINDOWS 10 HOME,8,256,256,4.52,546.49,609.0,INTEL,CORE I5,INTEL,UHD,10 HOME,1035G1,1.0,7773.0,1165.0,QUAD-CORE,1.0,DELL INSPIRON
175,22371,"LG GRAM THIN AND LIGHT LAPTOP - 15.6"" FULL HD IPS DISPLAY, INTEL CORE I5 (8TH GEN), 8GB RAM, 256GB SSD, BACK-LIT KEYBOARD - DARK SILVER Â€“ 15Z980-U.AAS5U1",LG,LG GRAM,15.6,1920,1080,GLOSSY,0,INTEL CORE I5,INTEL CORE I5-8250U 1.6 GHZ (8TH GEN KABY LAKE R QUAD-CORE WITH HYPER-THREADING),0.0,0,INTEL UHD 620,WINDOWS,WINDOWS 10 HOME,8,256,256,2.41,967.98,968.0,INTEL,CORE I5,INTEL,UHD 620,10 HOME,8250U,1.6,6372.0,888.0,QUAD-CORE,1.0,LG GRAM
176,20738,"HP HP 745-G3 ELITEBOOK 14IN NOTEBOOK, FULL-HD DISPLAY, AMD A8-8600B QUAD-CORE, 128GB SOLID STATE DRIVE, 8GB DDR3, BACKLIT KEYBOARD, BLUETOOTH, 802.11N, WIN10PRO (RENEWED)",HP,HP ELITEBOOK 745-G3,14.0,1920,1080,MATTE,0,AMD A8,AMD PRO A8-8600B 1.6 GHZ (6TH GEN CARRIZO QUAD-CORE),0.0,0,AMD RADEON R6,WINDOWS,WINDOWS 10 PRO,8,128,128,3.41,499.67,499.67,AMD,A8,AMD,RADEON R6,10 PRO,8600B,1.6,1895.0,521.0,QUAD-CORE,0.0,HP ELITEBOOK
177,28486,"2019 DELL INSPIRON 5000 SERIES 15.6"" FHD TOUCHSCREEN LED-BACKLIT LAPTOP | INTEL QUAD CORE I7-8550U | 12GB DDR4 RAM | 512GB SSD BOOT + 1TB HDD | USB 3.1 | HDMI | MAXXAUDIO PRO | WINDOWS 10",DELL,DELL INSPIRON 5000,15.6,1920,1080,GLOSSY,1,INTEL CORE I7,INTEL CORE I7-8550U 1.8 GHZ (8TH GEN KABY LAKE R QUAD-CORE WITH HYPER-THREADING),0.0,0,INTEL UHD 620,WINDOWS,WINDOWS 10 HOME,12,512,1512,4.85,828.98,829.0,INTEL,CORE I7,INTEL,UHD 620,10 HOME,8550U,1.8,6134.0,888.0,QUAD-CORE,1.0,DELL INSPIRON
178,21895,"2018 NEWEST PREMIUM DELL INSPIRON 15.6"" HD LED-BACKLIT DISPLAY LAPTOP PC INTEL CELERON DUAL-CORE PROCESSOR 4GB RAM 500GB HDD WIFI HDMI DVD-RW WEBCAM BLUETOOTH MAXXAUDIO WINDOWS 10-BLACK",DELL,DELL INSPIRON,15.6,1366,768,GLOSSY,0,INTEL CELERON,INTEL CELERON (DUAL-CORE),0.0,0,INTEL HD,WINDOWS,WINDOWS 10 HOME,4,0,500,4.54,294.99,294.99,INTEL,CELERON,INTEL,HD,10 HOME,,,,10.0,DUAL-CORE,0.0,DELL INSPIRON
179,19152,"DELL INSPIRON 15 7000 2-IN-1 I7579-0028GRY - 15.6"" FHD TOUCH - 7TH GEN I5-7200U - 8GB - 256GB SSD - GRAY",DELL,DELL INSPIRON 15 7000 2-IN-1,15.6,1920,1080,GLOSSY,1,INTEL CORE I5,INTEL CORE I5-7200U 2.5 GHZ (7TH GEN KABY LAKE DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD 620,WINDOWS,WINDOWS 10 HOME,8,256,256,4.83,648.99,648.99,INTEL,CORE I5,INTEL,HD 620,10 HOME,7200U,2.5,3522.0,888.0,DUAL-CORE,1.0,DELL INSPIRON
180,20512,2018 ASUS VIVOBOOK MAX 15.6 INCH HD HIGH PERFORMANCE LAPTOP PC | INTEL PENTIUM N4200 QUAD-CORE | 4GB RAM | 500GB HDD | BANG & OLUFSEN AUDIO | USB TYPE-C | DVD +/-RW | WINDOWS 10,ASUS,ASUS VIVOBOOK MAX,15.6,1366,768,NAN,0,INTEL PENTIUM,INTEL PENTIUM N4200 1.1 GHZ (APOLLO LAKE QUAD-CORE),0.0,0,INTEL HD 505,WINDOWS,WINDOWS 10 HOME,4,0,500,4.41,419.98,419.98,INTEL,PENTIUM,INTEL,HD 505,10 HOME,N4200,1.1,2257.0,411.0,QUAD-CORE,0.0,ASUS VIVOBOOK MAX
181,29842,"SAGER NP7856 15.6 INCHES THIN BEZEL FHD IPS 144HZ GAMING LAPTOP, INTEL CORE I7-9750H, NVIDIA RTX 2060 6GB DDR6, 16GB RAM, 500GB NVME SSD, WINDOWS 10 HOME",OTHER,SAGER NP7856,15.6,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-9750H 2.6 GHZ (9TH GEN COFFEE LAKE HEXA-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE RTX 2060,WINDOWS,WINDOWS 10 HOME,16,500,500,5.0,1299.0,1299.0,INTEL,CORE I7,NVIDIA,GEFORCE RTX 2060,10 HOME,9750H,2.6,11636.0,15156.0,HEXA-CORE,1.0,SAGER
182,11516,"DELL INSPIRON 15.6"" TOUCHSCREEN HD I3558-5501BLK LAPTOP (MODEL), INTEL CORE I5-5200U PROCESSOR, 8GB MEMORY, 1TB HDD, HDMI, BLUETOOTH, DVD-RW, WIFI, HD WEBCAM, WINDOWS 10",DELL,DELL INSPIRON,15.6,1366,768,GLOSSY,1,INTEL CORE I5,INTEL CORE I5-5200U 2.20 GHZ (5TH GEN BROADWELL DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD 5500,WINDOWS,WINDOWS 10,8,0,1000,4.85,579.5,579.5,INTEL,CORE I5,INTEL,HD 5500,10,5200U,2.20,2546.0,568.0,DUAL-CORE,1.0,DELL INSPIRON
183,26367,"DELL XPS 15 9570-8TH GENERATION INTEL CORE I7-8750H PROCESSOR, 4K TOUCHSCREEN DISPLAY, 16GB DDR4 2666MHZ RAM, 512GB SSD, NVIDIA GEFORCE GTX 1050TI, WINDOWS 10 HOME, GAMING CAPABLE",DELL,DELL XPS 9570,15.6,3840,2160,GLOSSY,1,INTEL CORE I7,INTEL CORE I7-8750H 2.2 GHZ (8TH GEN COFFEE LAKE HEXA-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE GTX 1050 TI,WINDOWS,WINDOWS 10 HOME,16,512,512,4.0,1649.53,1799.0,INTEL,CORE I7,NVIDIA,GEFORCE GTX 1050 TI,10 HOME,8750H,2.2,10418.0,6657.0,HEXA-CORE,1.0,DELL XPS
184,22374,"2018 NEWEST PREMIUM HIGH PERFORMANCE RCA CAMBIO 10.1"" 2-IN-1 TOUCHSCREEN TABLET PC INTEL QUAD-CORE PROCESSOR 2GB RAM 32GB HARD DRIVE WEBCAM WIFI MICROSOFT OFFICE MOBILE BLUETOOTH WINDOWS 10-SILVER",RCA,RCA CAMBIO W101 V2,10.1,1280,800,GLOSSY,1,INTEL ATOM,INTEL ATOM Z3735F 1.33 GHZ (BAY TRAIL QUAD-CORE),1.0,0,INTEL HD,WINDOWS,WINDOWS 10 HOME,2,32,32,NAN,133.95,133.95,INTEL,ATOM,INTEL,HD,10 HOME,Z3735F,1.33,522.0,10.0,QUAD-CORE,0.0,RCA CAMBIO
185,26130,"MSI GS65 STEALTH15.6"" 144HZ 7MS ULTRA THIN 4.9MM BEZEL GAMING LAPTOP, GTX 1070 8G, I7-8750H (6 CORES) 16GB DDR4, 256GB SSD, RGB KB VR READY,METAL CHASSIS, BLACK W/ GOLD DIAMOND CUT, WIN 10 HOME 64BIT",MSI,MSI GS65 STEALTH THIN,15.6,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-8750H 2.2 GHZ (8TH GEN COFFEE LAKE HEXA-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE GTX 1070,WINDOWS,WINDOWS 10 HOME,16,256,256,4.14,1399.99,1449.99,INTEL,CORE I7,NVIDIA,GEFORCE GTX 1070,10 HOME,8750H,2.2,10418.0,13557.0,HEXA-CORE,1.0,MSI
186,4071,HP 15-R011DX LAPTOP 15.6-INCH INTEL PENTIUM 2.17GHZ 4GB MEMORY 750GB HDD WIN 8.1,HP,HP 15-R011DX,15.6,1366,768,GLOSSY,0,INTEL PENTIUM,NAN,0.0,0,INTEL HD,WINDOWS,WINDOWS 8.1,4,0,750,6.5,330.0,330.0,INTEL,PENTIUM,INTEL,HD,8.1,,,,10.0,,0.0,HP
187,8061,"LENOVO - IDEAPAD 100S 11.6"" LAPTOP / INTEL ATOM Z3735F/ 2GB MEMORY / 32GB EMMC FLASH MEMORY / WEBCAM / WINDOWS 10- RED",LENOVO,LENOVO IDEAPAD 100S,11.6,1366,768,GLOSSY,0,INTEL ATOM,INTEL ATOM Z3735F 1.33 GHZ (BAY TRAIL QUAD-CORE),0.0,0,INTEL HD,WINDOWS,WINDOWS 10,2,32,32,2.2,468.88,468.88,INTEL,ATOM,INTEL,HD,10,Z3735F,1.33,522.0,10.0,QUAD-CORE,0.0,LENOVO IDEAPAD
188,6634,DELL INSPIRON 13 7000 SERIES 13.3-INCH CONVERTIBLE 2 IN 1 TOUCHSCREEN LAPTOP (I7348-4286SLV),DELL,DELL INSPIRON 13 I7348-4286SLV,13.3,1920,1080,GLOSSY,1,INTEL CORE I5,INTEL CORE I5-5200U 2.20 GHZ (5TH GEN BROADWELL DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD 5500,WINDOWS,WINDOWS 8.1,8,0,500,3.7,1099.0,1099.0,INTEL,CORE I5,INTEL,HD 5500,8.1,5200U,2.20,2546.0,568.0,DUAL-CORE,1.0,DELL INSPIRON
189,28218,"MSI GV62 8RD-276 15.6"" PERFORMANCE GAMING LAPTOP NVIDIA GTX 1050TI 4G, INTEL CORE I7-8750H (6 CORES), 16GB, 128GB NVME SSD + 1TB HDD, RED BACKLIT KB, WIN 10 HOME, ALUMINUM BLACK",MSI,MSI GV62 8RD,15.6,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-8750H 2.2 GHZ (8TH GEN COFFEE LAKE HEXA-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE GTX 1050 TI,WINDOWS,WINDOWS 10 HOME,16,128,1128,4.85,1078.95,1199.99,INTEL,CORE I7,NVIDIA,GEFORCE GTX 1050 TI,10 HOME,8750H,2.2,10418.0,6657.0,HEXA-CORE,1.0,MSI
190,16467,"ALIENWARE AW17R4-7345SLV-PUS 17"" LAPTOP (7TH GENERATION INTEL CORE I7, 16GB RAM, 1TB HDD, SILVER) VR READY WITH NVIDIA GTX 1070",ALIENWARE,ALIENWARE 17 (AW17R4-7345SLV-PUS),17.3,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-7700HQ 2.8 GHZ (7TH GEN KABY LAKE QUAD-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE GTX 1070,WINDOWS,WINDOWS 10,16,0,1000,9.7,1445.0,1599.0,INTEL,CORE I7,NVIDIA,GEFORCE GTX 1070,10,7700HQ,2.8,7069.0,13557.0,QUAD-CORE,1.0,ALIENWARE
191,7493,LENOVO THINKPAD T420 - INTEL CORE I5 2520M 8GB 320GB WINDOWS PROFESSIONAL (RENEWED),LENOVO,LENOVO THINKPAD T420,14.0,1366,768,MATTE,0,INTEL CORE I5,INTEL CORE I5-2520M 2.5 GHZ (2ND GEN SANDY BRIDGE DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD 3000,WINDOWS,WINDOWS 7,8,0,320,4.9,189.0,209.69,INTEL,CORE I5,INTEL,HD 3000,7,2520M,2.5,2275.0,258.0,DUAL-CORE,1.0,LENOVO THINKPAD
192,10690,"2016 TOSHIBA SATELLITE RADIUS 11.6"" 2-IN-1 TOUCHSCREEN CONVERTIBLE LAPTOP (INTEL QUAD-CORE PENTIUM N3700, 4GB RAM, 500GB HDD, BLUETOOTH, WEBCAM, WIFI, HDMI, WINDOWS 10) - SATIN GOLD",TOSHIBA,TOSHIBA SATELLITE RADIUS 11,11.6,1366,768,GLOSSY,1,INTEL PENTIUM,INTEL PENTIUM N3700 1.6 GHZ (BRASWELL QUAD-CORE),0.0,0,INTEL HD,WINDOWS,WINDOWS 10,4,0,500,2.9,527.0,527.0,INTEL,PENTIUM,INTEL,HD,10,N3700,1.6,1243.0,10.0,QUAD-CORE,0.0,TOSHIBA SATELLITE RADIUS
193,28334,"ASUS VIVOBOOK 15 THIN AND LIGHT LAPTOP, 15.6Â€ FHD, INTEL CORE I3-8145U CPU, 8GB RAM, 128GB SSD, WINDOWS 10 IN S MODE, F512FA-AB34, SLATE GRAY",ASUS,ASUS VIVOBOOK F512FA,15.6,1920,1080,MATTE,0,INTEL CORE I3,INTEL CORE I3-8145U 2.1 GHZ (8TH GEN WHISKEY LAKE DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL UHD 620,WINDOWS,WINDOWS 10 S,8,128,128,3.5,363.53,391.49,INTEL,CORE I3,INTEL,UHD 620,10 S,8145U,2.1,4248.0,888.0,DUAL-CORE,1.0,ASUS VIVOBOOK
194,23243,"HP 4LB57UT SMART BUY MT44 R3-2300U 8GB, 14-14.99 INCHES",HP,HP MT44 MOBILE THIN CLIENT,14.0,1920,1080,MATTE,0,AMD RYZEN 3,AMD RYZEN 3 2300U 2.0 GHZ (QUAD-CORE),0.0,0,AMD RADEON VEGA 6,WINDOWS,WINDOWS 10 IOT,8,128,128,3.37,549.0,549.0,AMD,RYZEN 3,AMD,RADEON VEGA 6,10 IOT,2300U,2.0,5745.0,1553.0,QUAD-CORE,0.0,HP
195,15929,"HP PAVILION X2 DETACHABLE 2-IN-1 LAPTOP TABLET,10.1? HD IPS TOUCHSCREEN INTEL QUAD-CORE ATOM X5-Z8350, 32GB EMMC SSD, 2GB RAM, 802.11AC, WIFI, BLUETOOTH, WINDOWS 10-SILVER",HP,HP PAVILION X2,10.1,1280,800,GLOSSY,1,INTEL ATOM,INTEL ATOM X5-Z8350 1.44 GHZ (CHERRY TRAIL QUAD-CORE),1.0,0,INTEL HD 400,WINDOWS,WINDOWS 10,2,32,32,2.4,389.98,399.99,INTEL,ATOM,INTEL,HD 400,10,Z8350,1.44,985.0,329.0,QUAD-CORE,0.0,HP PAVILION
196,10369,ASUS TRANSFORMER BOOK FLIP TP200SA-UHBF SIGNATURE EDITION 2 IN 1 PC,ASUS,ASUS TRANSFORMER BOOK FLIP TP200SA-UHBF,11.6,1366,768,GLOSSY,1,INTEL CELERON,INTEL CELERON N3050 1.6 GHZ (BRASWELL DUAL-CORE),0.0,0,INTEL HD,WINDOWS,WINDOWS 10,2,32,32,2.6,219.72,219.72,INTEL,CELERON,INTEL,HD,10,N3050,1.6,672.0,10.0,DUAL-CORE,0.0,ASUS TRANSFORMER BOOK FLIP
197,28337,"DELL INSPIRON 15 5000 LAPTOP COMPUTER: CORE I7-8550U, 128GB SSD + 1TB HDD, 8GB RAM, 15.6-INCH FULL HD DISPLAY, BACKLIT KEYBOARD, WINDOWS 10",DELL,DELL INSPIRON 5000,15.6,1920,1080,GLOSSY,0,INTEL CORE I7,INTEL CORE I7-8550U 1.8 GHZ (8TH GEN KABY LAKE R QUAD-CORE WITH HYPER-THREADING),0.0,0,INTEL UHD 620,WINDOWS,WINDOWS 10 HOME,8,128,1128,4.8,730.0,730.0,INTEL,CORE I7,INTEL,UHD 620,10 HOME,8550U,1.8,6134.0,888.0,QUAD-CORE,1.0,DELL INSPIRON
198,11294,"ALIENWARE AW15R3-10881SLV LAPTOP (6TH GENERATION I7, 16GB RAM, 256GB + 1TB HDD) NVIDIA GEFORCE GTX1070",ALIENWARE,ALIENWARE AW15R3-10881SLV,15.6,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-6700HQ 2.6 GHZ (6TH GEN SKYLAKE QUAD-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE GTX1070,WINDOWS,WINDOWS 10,16,256,1256,8.0,1667.81,1677.6,INTEL,CORE I7,NVIDIA,GEFORCE GTX1070,10,6700HQ,2.6,6661.0,,QUAD-CORE,1.0,ALIENWARE
199,24434,"NEW ! 2018 LENOVO YOGA 730 2-IN-1 15.6"" FHD IPS TOUCH-SCREEN LAPTOP, INTEL I7-8550U, 8GB DDR4 RAM, 256GB PCIE SSD, THUNDERBOLT, FINGERPRINT READER, BACKLIT KEYBOARD, BUILT FOR WINDOWS INK, WIN10",LENOVO,LENOVO YOGA 730,15.6,1920,1080,GLOSSY,1,INTEL CORE I7,INTEL CORE I7-8550U 1.8 GHZ (8TH GEN KABY LAKE R QUAD-CORE WITH HYPER-THREADING),0.0,0,INTEL UHD 620,WINDOWS,WINDOWS 10 HOME,8,256,256,4.17,759.99,769.99,INTEL,CORE I7,INTEL,UHD 620,10 HOME,8550U,1.8,6134.0,888.0,QUAD-CORE,1.0,LENOVO YOGA
200,18655,"LENOVO YOGA 720 2-IN-1 13.3"" FHD IPS TOUCH-SCREEN ULTRABOOK, INTEL CORE I5-7200U, 8GB DDR4 RAM, 256GB SSD, 802.11AC, BLUETOOTH, FINGERPRINT READER, BACKLIT KEYBOARD, THUNDERBOLT, WINDOWS INK-WINDOWS10",LENOVO,LENOVO YOGA 720,13.3,1920,1080,GLOSSY,1,INTEL CORE I5,INTEL CORE I5-7200U 2.5 GHZ (7TH GEN KABY LAKE DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD 620,WINDOWS,WINDOWS 10,8,256,256,2.87,658.9,684.0,INTEL,CORE I5,INTEL,HD 620,10,7200U,2.5,3522.0,888.0,DUAL-CORE,1.0,LENOVO YOGA
201,27889,ACER NITRO 5 - 15.6IN LAPTOP AMD RYZEN 5 2500U 2GHZ 8GB RAM 1TB HDD WINDOWS 10 HOME (RENEWED),ACER,ACER NITRO 5 AN515-42,15.6,1920,1080,MATTE,0,AMD RYZEN 5,AMD RYZEN 5 2500U 2.0 GHZ (QUAD-CORE WITH SIMULTANEOUS MULTI-THREADING),0.0,1,AMD RADEON RX 560X,WINDOWS,WINDOWS 10 HOME,8,0,1000,5.95,529.0,529.99,AMD,RYZEN 5,AMD,RADEON RX 560X,10 HOME,2500U,2.0,6317.0,3520.0,QUAD-CORE,1.0,ACER NITRO
202,19609,"2017 LENOVO YOGA 710 2-IN-1 11.6"" FHD IPS HIGH PERFORMANCE TOUCH-SCREEN LAPTOP, INTEL PENTIUM PROCESSOR, 4GB RAM, 128GB SSD, HDMI, BLUETOOTH, 802.11AC, WEBCAM, NO DVD, WIN10-ALUMINUM CHASSIS",LENOVO,LENOVO YOGA 710,11.6,1920,1080,GLOSSY,1,INTEL PENTIUM,INTEL PENTIUM 4405Y 1.5 GHZ (6TH GEN SKYLAKE DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD 515,WINDOWS,WINDOWS 10 HOME,4,128,128,2.36,575.0,599.0,INTEL,PENTIUM,INTEL,HD 515,10 HOME,4405Y,1.5,1505.0,688.0,DUAL-CORE,1.0,LENOVO YOGA
203,26593,"ASUS TUF GAMING LAPTOP FX504 15.6Â€ FULL HD IPS-LEVEL, 8TH GEN INTEL CORE I5-8300H (UP TO 3.9GHZ), GEFORCE GTX 1050, 8GB DDR4 2666MHZ, 256GB M.2 SSD, GIGABIT WIFI, WINDOWS 10 - FX504GD-NH51",ASUS,ASUS TUF GAMING FX504,15.6,1920,1080,MATTE,0,INTEL CORE I5,INTEL CORE I5-8300H 2.3 GHZ (8TH GEN COFFEE LAKE QUAD-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE GTX 1050,WINDOWS,WINDOWS 10 HOME,8,256,256,5.07,624.0,640.0,INTEL,CORE I5,NVIDIA,GEFORCE GTX 1050,10 HOME,8300H,2.3,7584.0,5595.0,QUAD-CORE,1.0,ASUS TUF GAMING
204,20737,ASUS ZENBOOK 3 DELUXE ULTRAPORTABLE LAPTOP,ASUS,ASUS ZENBOOK 3 DELUXE UX490UA,14.0,1920,1080,GLOSSY,0,INTEL CORE I7,INTEL CORE I7-8550U 1.8 GHZ (8TH GEN KABY LAKE R QUAD-CORE WITH HYPER-THREADING),0.0,0,INTEL UHD 620,WINDOWS,WINDOWS 10 PRO,16,512,512,2.4,999.99,1098.98,INTEL,CORE I7,INTEL,UHD 620,10 PRO,8550U,1.8,6134.0,888.0,QUAD-CORE,1.0,ASUS ZENBOOK
205,19838,HP NOTEBOOK LAPTOP 15.6 HD VIBRANT DISPLAY QUAD CORE AMD E2-7110 APU 1.8GHZ 4GB RAM 500GB HDD DVD WINDOWS 10,HP,HP 15-BA015WM,15.6,1366,768,GLOSSY,0,AMD E2,AMD E2-7110 1.8 GHZ (CARRIZO-L QUAD-CORE),0.0,0,AMD RADEON R2,WINDOWS,WINDOWS 10 HOME,4,0,500,4.4,329.99,329.99,AMD,E2,AMD,RADEON R2,10 HOME,7110,1.8,1978.0,302.0,QUAD-CORE,0.0,HP
206,24847,"ACER SPIN 5 SP515-51GN-83YY, 15.6"" FULL HD TOUCH, 8TH GEN INTEL CORE I7-8550U, GEFORCE GTX 1050, ALEXA BUILT-IN, 8GB DDR4, 1TB HDD, CONVERTIBLE, STEEL GRAY",ACER,ACER SPIN 5 SP515-51GN,15.6,1920,1080,GLOSSY,1,INTEL CORE I7,INTEL CORE I7-8550U 1.8 GHZ (8TH GEN KABY LAKE R QUAD-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE GTX 1050,WINDOWS,WINDOWS 10 HOME,8,0,1000,4.85,789.0,899.0,INTEL,CORE I7,NVIDIA,GEFORCE GTX 1050,10 HOME,8550U,1.8,6134.0,5595.0,QUAD-CORE,1.0,ACER SPIN
