,id,brand,base_name,os_details,gpu_brand,cpu_brand,cpu_type_name,gpu_type,screen_surface,screen_size,pixels_x,touchscreen,discrete_gpu,gpu,ram,ssd,detachable_keyboard,weight,storage,cpu_benchmark,gpu_benchmark,cpu_GHZ,cpu_core,threading,pc_name,min_price,max_price
459,31416,OTHER,ELUKTRONICS MAX-17,WINDOWS 10 HOME,NVIDIA,INTEL,CORE I7,GEFORCE RTX 2070,MATTE,17.3,1920,0,1,NVIDIA GEFORCE RTX 2070,32,1000,0.0,4.71,1000,11636.0,16632.0,2.6,HEXA-CORE,1.0,ELUKTRONICS,2149.0,2149.0
460,27737,SAMSUNG,SAMSUNG CHROMEBOOK PRO,CHROME OS,INTEL,INTEL,CORE M3,HD 515,GLOSSY,12.3,2400,1,0,INTEL HD 515,4,32,0.0,2.4,32,1862.0,688.0,0.9,DUAL-CORE,1.0,SAMSUNG CHROMEBOOK PRO,444.44,489.99
461,28805,ASUS,ASUS TUF GAMING FX505DT,WINDOWS 10 HOME,NVIDIA,AMD,RYZEN 5,GEFORCE GTX 1650,MATTE,15.6,1920,0,1,NVIDIA GEFORCE GTX 1650,8,256,0.0,4.85,256,8163.0,7868.0,2.1,QUAD-CORE,1.0,ASUS TUF GAMING,649.99,649.99
462,25437,MICROSOFT,MICROSOFT SURFACE LAPTOP 2,WINDOWS 10 HOME,INTEL,INTEL,CORE I5,UHD 620,GLOSSY,13.5,2256,1,0,INTEL UHD 620,8,128,0.0,2.76,128,6372.0,888.0,1.6,QUAD-CORE,1.0,MICROSOFT SURFACE LAPTOP,789.0,899.99
463,22744,DELL,DELL INSPIRON 3180,WINDOWS 10 HOME,AMD,AMD,A6,RADEON R4,MATTE,11.6,1366,0,0,AMD RADEON R4,4,32,0.0,2.98,32,1032.0,346.0,1.6,DUAL-CORE,0.0,DELL INSPIRON,165.0,168.88
464,21894,HP,HP 15-BS033CL,WINDOWS 10 HOME,INTEL,INTEL,CORE I3,HD 620,GLOSSY,15.6,1366,1,0,INTEL HD 620,12,0,0.0,4.52,1000,2806.0,888.0,2.4,DUAL-CORE,1.0,HP,574.0,579.0
465,9727,HP,HP SPECTRE X2 12-A008NR,WINDOWS 10,INTEL,INTEL,CORE M3,HD 515,GLOSSY,12.0,1920,1,0,INTEL HD 515,4,128,1.0,2.68,128,1862.0,688.0,0.9,DUAL-CORE,1.0,HP SPECTRE,449.0,449.99
466,20741,ASUS,ASUS ROG ZEPHYRUS GX501,WINDOWS 10 PRO,NVIDIA,INTEL,CORE I7,GEFORCE GTX 1070,MATTE,15.6,1920,0,1,NVIDIA GEFORCE GTX 1070,16,256,0.0,5.0,256,7069.0,13557.0,2.8,QUAD-CORE,1.0,ASUS ROG ZEPHYRUS,1112.57,1950.14
467,29404,DELL,DELL XPS 7590,WINDOWS 10 HOME,NVIDIA,INTEL,CORE I7,GEFORCE GTX 1650,GLOSSY,15.6,3840,0,1,NVIDIA GEFORCE GTX 1650,16,256,0.0,4.4,256,11636.0,7868.0,2.6,HEXA-CORE,1.0,DELL XPS,1589.99,1779.8
468,31422,SAMSUNG,SAMSUNG CHROMEBOOK 4+,CHROME OS,INTEL,INTEL,CELERON,UHD 600,MATTE,15.6,1920,0,0,INTEL UHD 600,6,64,0.0,3.75,64,1278.0,345.0,1.1,DUAL-CORE,0.0,SAMSUNG CHROMEBOOK,265.99,299.99
469,20091,ASUS,ASUS ZENBOOK UX430UA,WINDOWS 10 HOME,INTEL,INTEL,CORE I7,UHD 620,MATTE,14.0,1920,0,0,INTEL UHD 620,16,512,0.0,2.76,512,6134.0,888.0,1.8,QUAD-CORE,1.0,ASUS ZENBOOK,1024.14,1024.14
470,28048,ASUS,ASUS X555QA,WINDOWS 10 HOME,AMD,AMD,A12,RADEON R7,GLOSSY,15.6,1366,0,0,AMD RADEON R7,8,128,0.0,5.07,128,2741.0,551.0,2.7,QUAD-CORE,0.0,ASUS,335.0,339.0
471,9935,HP,HP PAVILION 15-BA079DX,WINDOWS 10,AMD,AMD,A10,RADEON R5,GLOSSY,15.6,1366,1,0,AMD RADEON R5,6,0,0.0,4.72,1000,2426.0,148.0,2.4,QUAD-CORE,0.0,HP PAVILION,421.99,435.82
472,26136,ALIENWARE,ALIENWARE 17 R5,WINDOWS 10 HOME,NVIDIA,INTEL,CORE I7,GEFORCE GTX 1070,MATTE,17.3,1920,0,1,NVIDIA GEFORCE GTX 1070,16,256,0.0,9.74,1256,10418.0,13557.0,2.2,HEXA-CORE,1.0,ALIENWARE,1645.0,1645.0
473,4977,ASUS,ASUS FLIP TP500LA,WINDOWS 8.1,INTEL,INTEL,CORE I7,HD 4400,GLOSSY,15.6,1366,1,0,INTEL HD 4400,8,0,0.0,5.0,1024,2761.0,530.0,2.0,DUAL-CORE,1.0,ASUS FLIP,649.99,649.99
474,30520,JUMPER,JUMPER EZBOOK X3,WINDOWS 10 HOME,INTEL,INTEL,CELERON,HD 500,MATTE,13.3,1920,0,0,INTEL HD 500,6,64,0.0,2.7,64,1123.0,317.0,1.1,DUAL-CORE,0.0,JUMPER EZBOOK,219.0,229.0
475,27887,HP,HP 15-CS0053CL,WINDOWS 10 HOME,INTEL,INTEL,CORE I5,UHD 620,GLOSSY,15.6,1366,1,0,INTEL UHD 620,12,0,0.0,4.23,1000,6372.0,888.0,1.6,QUAD-CORE,1.0,HP,621.0,621.99
476,20742,HP,HP PAVILION 15-CC152OD,WINDOWS 10 HOME,INTEL,INTEL,CORE I5,UHD 620,GLOSSY,15.6,1366,0,0,INTEL UHD 620,8,0,0.0,4.67,1000,6372.0,888.0,1.6,QUAD-CORE,1.0,HP PAVILION,638.0,638.0
477,26366,RAZER,RAZER BLADE STEALTH,WINDOWS 10 HOME,NVIDIA,INTEL,CORE I7,GEFORCE MX150,GLOSSY,13.3,3840,1,1,NVIDIA GEFORCE MX150,16,512,0.0,3.04,512,6777.0,2387.0,1.8,QUAD-CORE,1.0,RAZER BLADE STEALTH,1699.99,1699.99
478,30290,DELL,DELL INSPIRON CHROMEBOOK 11,CHROME OS,INTEL,INTEL,CELERON,HD 400,MATTE,11.6,1366,0,0,INTEL HD 400,4,16,0.0,3.09,16,759.0,329.0,1.6,DUAL-CORE,0.0,DELL INSPIRON CHROMEBOOK,164.0,166.99
479,19849,LENOVO,LENOVO IDEAPAD 110-15ACL,WINDOWS 10 HOME,AMD,AMD,A6,RADEON R4,GLOSSY,15.6,1366,0,0,AMD RADEON R4,4,0,0.0,4.85,500,2076.0,346.0,2.0,QUAD-CORE,0.0,LENOVO IDEAPAD,249.99,285.0
480,23196,DELL,DELL INSPIRON 7375,WINDOWS 10 HOME,AMD,AMD,RYZEN 7,RADEON VEGA 10,GLOSSY,13.3,1920,1,0,AMD RADEON VEGA 10,12,256,0.0,3.86,256,6903.0,1571.0,2.2,QUAD-CORE,1.0,DELL INSPIRON,512.99,517.99
481,31418,OTHER,PROSTAR P970RF,WINDOWS 10 HOME,NVIDIA,INTEL,CORE I7,GEFORCE RTX 2070,MATTE,17.3,1920,0,1,NVIDIA GEFORCE RTX 2070,32,500,0.0,5.51,1500,11636.0,16632.0,2.6,HEXA-CORE,1.0,PROSTAR,1809.0,1809.0
482,20503,DELL,DELL INSPIRON 5379,WINDOWS 10 HOME,INTEL,INTEL,CORE I7,UHD 620,GLOSSY,13.3,1920,1,0,INTEL UHD 620,8,256,0.0,3.72,256,6134.0,888.0,1.8,QUAD-CORE,1.0,DELL INSPIRON,829.99,844.97
483,22137,DELL,DELL INSPIRON 3565,WINDOWS 10 HOME,AMD,AMD,A6,RADEON R4,GLOSSY,15.6,1366,0,0,AMD RADEON R4,4,0,0.0,5.07,500,1032.0,346.0,2.5,DUAL-CORE,0.0,DELL INSPIRON,287.97,298.95
484,10371,LENOVO,LENOVO YOGA 710,WINDOWS 10,INTEL,INTEL,CORE I5,HD 520,GLOSSY,15.6,1920,1,0,INTEL HD 520,8,256,0.0,4.19,256,2989.0,864.0,2.3,DUAL-CORE,1.0,LENOVO YOGA,549.0,549.0
485,21204,APPLE,APPLE MACBOOK PRO 2017,MACOS HIGH SIERRA,INTEL,INTEL,CORE I5,IRIS PLUS 640,GLOSSY,13.3,2560,0,0,INTEL IRIS PLUS 640,8,128,0.0,3.02,128,4675.0,1377.0,2.3,DUAL-CORE,1.0,APPLE MACBOOK PRO,1169.0,1299.0
486,15328,HP,HP 15,WINDOWS 10,INTEL,INTEL,PENTIUM,HD,GLOSSY,15.6,1366,1,0,INTEL HD,4,0,0.0,5.05,500,1179.0,10.0,2.16,QUAD-CORE,0.0,HP,344.0,344.0
487,27578,RAZER,RAZER BLADE 15,WINDOWS 10 HOME,NVIDIA,INTEL,CORE I7,GEFORCE RTX 2080 MAX-Q,MATTE,15.6,1920,0,1,NVIDIA GEFORCE RTX 2080 MAX-Q,16,512,0.0,4.74,512,11636.0,14482.0,2.6,HEXA-CORE,1.0,RAZER BLADE,2693.39,2699.99
488,24628,ACER,ACER CHROMEBOOK C720,CHROME OS,INTEL,INTEL,CELERON,HD,GLOSSY,11.6,1366,1,0,INTEL HD,4,16,0.0,2.98,16,849.0,10.0,1.4,DUAL-CORE,0.0,ACER CHROMEBOOK,84.99,90.9
489,10824,ASUS,ASUS Q304UA-BBI5T10,WINDOWS 10,INTEL,INTEL,CORE I5,HD 520,GLOSSY,13.3,1920,1,0,INTEL HD 520,6,0,0.0,3.31,1000,2989.0,864.0,2.3,DUAL-CORE,1.0,ASUS,502.59,502.59
490,6267,MICROSOFT,MICROSOFT SURFACE 3,WINDOWS 8.1,Unknown,INTEL,ATOM,No GPU,Unknown,10.8,1920,1,0,,2,64,1.0,1.37,64,1348.0,3113.8426294820715,1.6,QUAD-CORE,0.0,MICROSOFT SURFACE,429.99,429.99
491,10549,LENOVO,LENOVO,WINDOWS 10,INTEL,INTEL,CELERON,HD 400,Unknown,15.6,1366,0,0,INTEL HD 400,4,0,0.0,4.31,500,759.0,329.0,2.16,DUAL-CORE,0.0,LENOVO,287.9,287.9
492,10944,LENOVO,LENOVO N22,WINDOWS 10,INTEL,INTEL,CELERON,HD,MATTE,11.6,1366,0,0,INTEL HD,4,64,0.0,2.8,64,672.0,10.0,1.6,DUAL-CORE,0.0,LENOVO,348.9,348.9
493,28045,HP,HP PAVILION,WINDOWS 10 HOME,INTEL,INTEL,CORE I5,UHD 620,GLOSSY,17.3,1600,0,0,INTEL UHD 620,8,0,0.0,4.19792490118577,2000,6372.0,888.0,1.6,QUAD-CORE,1.0,HP PAVILION,749.0,779.0
494,29207,MSI,MSI GF63 THIN 9SCX,WINDOWS 10 HOME,NVIDIA,INTEL,CORE I5,GEFORCE GTX 1050 TI,MATTE,15.6,1920,0,1,NVIDIA GEFORCE GTX 1050 TI,8,512,0.0,4.1,512,8167.0,6657.0,2.4,QUAD-CORE,1.0,MSI,689.0,829.99
495,26804,ASUS,ASUS TUF GAMING FX505DY,WINDOWS 10 HOME,AMD,AMD,RYZEN 5,RADEON RX 560X,MATTE,15.6,1920,0,1,AMD RADEON RX 560X,8,256,0.0,4.85,256,8163.0,3520.0,2.1,QUAD-CORE,1.0,ASUS TUF GAMING,669.0,689.99
496,23602,GOOGLE,GOOGLE PIXELBOOK,CHROME OS,INTEL,INTEL,CORE I5,HD 615,GLOSSY,12.3,2400,1,0,INTEL HD 615,8,128,0.0,2.4,128,2958.0,799.0,1.2,DUAL-CORE,1.0,GOOGLE PIXELBOOK,860.0,875.0
497,30070,LG,LG GRAM,WINDOWS 10 HOME,INTEL,INTEL,CORE I7,UHD 620,GLOSSY,17.0,2560,0,0,INTEL UHD 620,16,1000,0.0,2.95,1000,6777.0,888.0,1.8,QUAD-CORE,1.0,LG GRAM,1496.99,1599.0
498,31420,LENOVO,LENOVO THINKPAD T480S,WINDOWS 10 PRO,INTEL,INTEL,CORE I5,UHD 620,MATTE,14.0,1920,0,0,INTEL UHD 620,16,256,0.0,2.9,256,6987.0,888.0,1.7,QUAD-CORE,1.0,LENOVO THINKPAD,829.95,829.95
499,21463,DELL,DELL LATITUDE E6430,WINDOWS 10 PRO,INTEL,INTEL,CORE I5,HD 4000,MATTE,14.0,1366,0,0,INTEL HD 4000,8,0,0.0,4.44,320,861.0,329.0,2.6,DUAL-CORE,1.0,DELL LATITUDE,179.68,214.99
500,27575,DELL,DELL INSPIRON 5481,WINDOWS 10 HOME,INTEL,INTEL,CORE I3,UHD 620,GLOSSY,14.0,1366,1,0,INTEL UHD 620,4,128,0.0,3.84,128,4248.0,888.0,2.1,DUAL-CORE,1.0,DELL INSPIRON,322.98,329.99
501,23117,DELL,DELL XPS 13 9370,WINDOWS 10 HOME,INTEL,INTEL,CORE I7,UHD 620,GLOSSY,13.3,3840,1,0,INTEL UHD 620,16,1000,0.0,2.67,1000,6134.0,888.0,1.8,QUAD-CORE,1.0,DELL XPS,1577.94,1799.33
502,11301,ASUS,ASUS VIVOBOOK,WINDOWS 10,INTEL,INTEL,PENTIUM,HD,GLOSSY,15.6,1366,0,0,INTEL HD,4,0,0.0,4.41,500,1243.0,10.0,1.6,QUAD-CORE,0.0,ASUS VIVOBOOK,335.0,338.87
503,30512,OTHER,SAGER NP7876,WINDOWS 10 HOME,NVIDIA,INTEL,CORE I7,GEFORCE RTX 2060,MATTE,17.3,1920,0,1,NVIDIA GEFORCE RTX 2060,16,500,0.0,5.9,500,11636.0,15156.0,2.6,HEXA-CORE,1.0,SAGER,1299.0,1349.0
504,20733,LENOVO,LENOVO IDEAPAD 320,WINDOWS 10 HOME,INTEL,INTEL,CELERON,HD 500,MATTE,15.6,1366,0,0,INTEL HD 500,4,0,0.0,4.85,1000,1123.0,317.0,1.1,DUAL-CORE,0.0,LENOVO IDEAPAD,299.99,342.0
505,3897,DELL,DELL INSPIRON I3542-5000BK,WINDOWS 8.1,INTEL,INTEL,CORE I3,HD 4400,GLOSSY,15.6,1366,1,0,INTEL HD 4400,4,0,0.0,6.0,500,1863.0,530.0,1.9,DUAL-CORE,1.0,DELL INSPIRON,383.51,383.51
506,19301,ASUS,ASUS ROG GL702VS,WINDOWS 10 HOME,NVIDIA,INTEL,CORE I7,GEFORCE GTX 1070,MATTE,17.3,1920,0,1,NVIDIA GEFORCE GTX 1070,12,128,0.0,6.39,1128,7069.0,13557.0,2.8,QUAD-CORE,1.0,ASUS ROG,1899.99,1899.99
507,22738,ASUS,ASUS VIVOBOOK F510UA,WINDOWS 10 HOME,INTEL,INTEL,CORE I5,UHD 620,MATTE,15.6,1920,0,0,INTEL UHD 620,8,128,0.0,3.7,1128,6372.0,888.0,1.6,QUAD-CORE,1.0,ASUS VIVOBOOK,499.99,669.97
508,16468,HP,HP 17-X116DX,WINDOWS 10,INTEL,INTEL,CORE I5,HD 620,GLOSSY,17.3,1600,0,0,INTEL HD 620,8,0,0.0,5.84,1000,3522.0,888.0,2.5,DUAL-CORE,1.0,HP,548.29,548.29
509,29633,OTHER,PROSTAR P950RF,WINDOWS 10 HOME,NVIDIA,INTEL,CORE I7,GEFORCE RTX 2070,MATTE,15.6,1920,0,1,NVIDIA GEFORCE RTX 2070,32,500,0.0,4.6,1500,11636.0,16632.0,2.6,HEXA-CORE,1.0,PROSTAR,1659.0,1699.0
